url,is_malicious,domain,has_ip_address,path,length,num_subdomains,has special char,tld,query_parameter
https://www.amazon.com/Boulevard-VHS-Rae-Dawn-Chong/dp/630346730X,FALSE,www.amazon.com,No,/Boulevard-VHS-Rae-Dawn-Chong/dp/630346730X,65,56,No,amazon.com,
https://www.amazon.com/Bound/dp/B001QB5ZRK,FALSE,www.amazon.com,No,/Bound/dp/B001QB5ZRK,42,57,No,amazon.com,
https://www.amazon.com/Bowery-Boys-Ghost-Chasers-VHS/dp/6302328055,FALSE,www.amazon.com,No,/Bowery-Boys-Ghost-Chasers-VHS/dp/6302328055,66,34,No,amazon.com,
https://www.amazon.com/Bowling-family-Clay-County-Kentucky/dp/B0006FCH46,FALSE,www.amazon.com,No,/Bowling-family-Clay-County-Kentucky/dp/B0006FCH46,72,58,No,amazon.com,
https://www.amazon.com/Bowman-Johnston-Kansas-Royals-Baseball/dp/B001PTWMQK,FALSE,www.amazon.com,No,/Bowman-Johnston-Kansas-Royals-Baseball/dp/B001PTWMQK,75,64,No,amazon.com,
https://www.amazon.com/Bowser-Makes-Movie-Brian-Campbell/dp/B000LV63R2,FALSE,www.amazon.com,No,/Bowser-Makes-Movie-Brian-Campbell/dp/B000LV63R2,70,67,No,amazon.com,
https://www.amazon.com/Boxcar-Sessions-Saafir/dp/B000002MQS,FALSE,www.amazon.com,No,/Boxcar-Sessions-Saafir/dp/B000002MQS,59,62,No,amazon.com,
https://www.amazon.com/Boy-Who-Could-Fly/dp/B00009AVA3,FALSE,www.amazon.com,No,/Boy-Who-Could-Fly/dp/B00009AVA3,54,51,No,amazon.com,
https://www.amazon.com/Brainstorm-VHS-Christopher-Walken/dp/B00004CID3,FALSE,www.amazon.com,No,/Brainstorm-VHS-Christopher-Walken/dp/B00004CID3,70,46,No,amazon.com,
https://www.amazon.com/Brakhage-Anthology-Criterion-Collection/dp/B000087EYF,FALSE,www.amazon.com,No,/Brakhage-Anthology-Criterion-Collection/dp/B000087EYF,76,62,No,amazon.com,
https://www.amazon.com/Bravo-Brazos-John-Griffin-Texas/dp/0806137142,FALSE,www.amazon.com,No,/Bravo-Brazos-John-Griffin-Texas/dp/0806137142,68,68,No,amazon.com,
https://www.amazon.com/Brazilian-Jiu-Jitsu-Theory-Technique/dp/1931229082,FALSE,www.amazon.com,No,/Brazilian-Jiu-Jitsu-Theory-Technique/dp/1931229082,73,60,No,amazon.com,
https://www.amazon.com/Bread-Roses-Migrants-Struggle-American/dp/0143037358,FALSE,www.amazon.com,No,/Bread-Roses-Migrants-Struggle-American/dp/0143037358,75,65,No,amazon.com,
https://www.amazon.com/Break-Into-Game-Industry-Making/dp/0072226609,FALSE,www.amazon.com,No,/Break-Into-Game-Industry-Making/dp/0072226609,68,67,No,amazon.com,
https://www.amazon.com/Breaking-Point-Bo-Svenson/dp/B000NO1XI6,FALSE,www.amazon.com,No,/Breaking-Point-Bo-Svenson/dp/B000NO1XI6,62,60,No,amazon.com,
https://www.amazon.com/Brian-Cole-Miller/e/B001JSBPN8,FALSE,www.amazon.com,No,/Brian-Cole-Miller/e/B001JSBPN8,53,54,No,amazon.com,
https://www.amazon.com/Brian-Meeks/e/B001JP1ST2,FALSE,www.amazon.com,No,/Brian-Meeks/e/B001JP1ST2,47,45,No,amazon.com,
https://www.amazon.com/Bride-Wore-Red-VHS/dp/6302413443,FALSE,www.amazon.com,No,/Bride-Wore-Red-VHS/dp/6302413443,55,39,No,amazon.com,
https://www.amazon.com/Bridge-Billy-Joel/dp/B00000DCHJ,FALSE,www.amazon.com,No,/Bridge-Billy-Joel/dp/B00000DCHJ,54,47,No,amazon.com,
https://www.amazon.com/Bridge-Carole-Bouquet/dp/B000059H7D,FALSE,www.amazon.com,No,/Bridge-Carole-Bouquet/dp/B000059H7D,58,46,No,amazon.com,
https://www.amazon.com/Bright-Country-Fishermans-Return-Himself/dp/0671758594,FALSE,www.amazon.com,No,/Bright-Country-Fishermans-Return-Himself/dp/0671758594,77,50,No,amazon.com,
https://www.amazon.com/Bright-Starts-Activity-Station-Tropical/dp/B000LY3W00,FALSE,www.amazon.com,No,/Bright-Starts-Activity-Station-Tropical/dp/B000LY3W00,76,69,No,amazon.com,
https://www.amazon.com/Bright-Starts-Around-Activity-Station/dp/B002VBXY40,FALSE,www.amazon.com,No,/Bright-Starts-Around-Activity-Station/dp/B002VBXY40,74,68,No,amazon.com,
https://www.amazon.com/Britannia-Jeremiah-Leveridge-Richard-Purcell/dp/B00004W3JI,FALSE,www.amazon.com,No,/Britannia-Jeremiah-Leveridge-Richard-Purcell/dp/B00004W3JI,81,66,No,amazon.com,
https://www.amazon.com/British-Cinema-Pictures-Blackout-Callaghan/dp/B0027ZH9HI,FALSE,www.amazon.com,No,/British-Cinema-Pictures-Blackout-Callaghan/dp/B0027ZH9HI,79,73,No,amazon.com,
https://www.amazon.com/British-Royalty-Commemoratives-Illustrated-Collectors/dp/0764308645,FALSE,www.amazon.com,No,/British-Royalty-Commemoratives-Illustrated-Collectors/dp/0764308645,90,71,No,amazon.com,
https://www.amazon.com/Broadway-Concert-Barbour-Hershey-Felder/dp/B0002HRZK4,FALSE,www.amazon.com,No,/Broadway-Concert-Barbour-Hershey-Felder/dp/B0002HRZK4,76,82,No,amazon.com,
https://www.amazon.com/Broadway-Michael-Kantor-Laurence-Maslon/dp/0821229052,FALSE,www.amazon.com,No,/Broadway-Michael-Kantor-Laurence-Maslon/dp/0821229052,76,68,No,amazon.com,
https://www.amazon.com/Broadway-Scene-Stealers-Ben-Wright/dp/B000NJISHK,FALSE,www.amazon.com,No,/Broadway-Scene-Stealers-Ben-Wright/dp/B000NJISHK,71,68,No,amazon.com,
https://www.amazon.com/Brodeur-Beyond-Crease-Martin/dp/0470838515,FALSE,www.amazon.com,No,/Brodeur-Beyond-Crease-Martin/dp/0470838515,65,63,No,amazon.com,
https://www.amazon.com/Brokeback-Mountain-Annie-Proulx/dp/0743271327,FALSE,www.amazon.com,No,/Brokeback-Mountain-Annie-Proulx/dp/0743271327,68,57,No,amazon.com,
https://www.amazon.com/Broken-Bells/dp/B0031AV72Q,FALSE,www.amazon.com,No,/Broken-Bells/dp/B0031AV72Q,49,60,No,amazon.com,
https://www.amazon.com/Broken-Bells/dp/B003E88OY4,FALSE,www.amazon.com,No,/Broken-Bells/dp/B003E88OY4,49,41,No,amazon.com,
https://www.amazon.com/Broken-Flowers-Bill-Murray/dp/B000BX8R10,FALSE,www.amazon.com,No,/Broken-Flowers-Bill-Murray/dp/B000BX8R10,63,41,No,amazon.com,
https://www.amazon.com/Broken-Flowers-Original-Soundtrack/dp/B0009XT914,FALSE,www.amazon.com,No,/Broken-Flowers-Original-Soundtrack/dp/B0009XT914,71,55,No,amazon.com,
https://www.amazon.com/Broncho-Billy-Essanay-Film-Company/dp/0972922652,FALSE,www.amazon.com,No,/Broncho-Billy-Essanay-Film-Company/dp/0972922652,71,63,No,amazon.com,
https://www.amazon.com/Brother-Andre-Friend-Suffering-Apostle/dp/1594711909,FALSE,www.amazon.com,No,/Brother-Andre-Friend-Suffering-Apostle/dp/1594711909,75,63,No,amazon.com,
https://www.amazon.com/Brother-Andre-Saint-Josephs-Oratory/dp/1417935510,FALSE,www.amazon.com,No,/Brother-Andre-Saint-Josephs-Oratory/dp/1417935510,72,67,No,amazon.com,
https://www.amazon.com/Brotherhood-Rose-David-Morrell/dp/0449206610,FALSE,www.amazon.com,No,/Brotherhood-Rose-David-Morrell/dp/0449206610,67,64,No,amazon.com,
https://www.amazon.com/Brotherhood-Wolf-Directors-Two-Disc-Special/dp/B0019PL2P2,FALSE,www.amazon.com,No,/Brotherhood-Wolf-Directors-Two-Disc-Special/dp/B0019PL2P2,80,59,No,amazon.com,
https://www.amazon.com/Brotherhood-Wolf-Samuel-Bihan/dp/B00006ADEM,FALSE,www.amazon.com,No,/Brotherhood-Wolf-Samuel-Bihan/dp/B00006ADEM,66,72,No,amazon.com,
https://www.amazon.com/Brothers-Quay-Collection-Astonishing-1984-1993/dp/6305957681,FALSE,www.amazon.com,No,/Brothers-Quay-Collection-Astonishing-1984-1993/dp/6305957681,83,58,No,amazon.com,
https://www.amazon.com/Brownie-McGhee-Sonny-Terry-Sing/dp/B000001DGG,FALSE,www.amazon.com,No,/Brownie-McGhee-Sonny-Terry-Sing/dp/B000001DGG,68,75,No,amazon.com,
https://www.amazon.com/Brubeck-Plays-Reis-Dave/dp/B00000DFSE,FALSE,www.amazon.com,No,/Brubeck-Plays-Reis-Dave/dp/B00000DFSE,60,60,No,amazon.com,
https://www.amazon.com/Bruce-Haynes/dp/B00008FAKC,FALSE,www.amazon.com,No,/Bruce-Haynes/dp/B00008FAKC,49,52,No,amazon.com,
https://www.amazon.com/Bruce-Springsteen-Greatest-Hits/dp/B000002B30,FALSE,www.amazon.com,No,/Bruce-Springsteen-Greatest-Hits/dp/B000002B30,68,41,No,amazon.com,
https://www.amazon.com/Bruce-Springsteen/e/B000AQ2ZLQ,FALSE,www.amazon.com,No,/Bruce-Springsteen/e/B000AQ2ZLQ,53,60,No,amazon.com,
https://www.amazon.com/Bruno-Walter-Mozart-Symphonies-Jupiter/dp/B000002A83,FALSE,www.amazon.com,No,/Bruno-Walter-Mozart-Symphonies-Jupiter/dp/B000002A83,75,45,No,amazon.com,
https://www.amazon.com/Bruno-Walter/dp/B0009AM5LI,FALSE,www.amazon.com,No,/Bruno-Walter/dp/B0009AM5LI,49,67,No,amazon.com,
https://www.amazon.com/Brwn-Bflo-Brown-Buffalo-BRWN/dp/B001WIH1B0,FALSE,www.amazon.com,No,/Brwn-Bflo-Brown-Buffalo-BRWN/dp/B001WIH1B0,65,41,No,amazon.com,
https://www.amazon.com/Buccaneer-VHS-Yul-Brynner/dp/6302023742,FALSE,www.amazon.com,No,/Buccaneer-VHS-Yul-Brynner/dp/6302023742,62,57,No,amazon.com,
https://www.amazon.com/Bucephalus-Bouncing-Ball/dp/B001UBSXQQ,FALSE,www.amazon.com,No,/Bucephalus-Bouncing-Ball/dp/B001UBSXQQ,61,54,No,amazon.com,
https://www.amazon.com/Buck-0860BKS-B-Hartsook-Fixed-Blade/product-reviews/B000MX6G8U,FALSE,www.amazon.com,No,/Buck-0860BKS-B-Hartsook-Fixed-Blade/product-reviews/B000MX6G8U,85,53,No,amazon.com,
https://www.amazon.com/Bud-Collins-History-Tennis-Authoritative/dp/0942257413,FALSE,www.amazon.com,No,/Bud-Collins-History-Tennis-Authoritative/dp/0942257413,77,77,No,amazon.com,
https://www.amazon.com/Bud-Collins-Modern-Encyclopedia-Tennis/dp/0810389886,FALSE,www.amazon.com,No,/Bud-Collins-Modern-Encyclopedia-Tennis/dp/0810389886,75,69,No,amazon.com,
https://www.amazon.com/Bugs-Bunny-Tweety-Show-VHS/dp/B00004RVKT,FALSE,www.amazon.com,No,/Bugs-Bunny-Tweety-Show-VHS/dp/B00004RVKT,63,67,No,amazon.com,
https://www.amazon.com/Bugs-VHS-Mel-Blanc/dp/630196716X,FALSE,www.amazon.com,No,/Bugs-VHS-Mel-Blanc/dp/630196716X,55,55,No,amazon.com,
https://www.amazon.com/Building-Book-Cathedral-David-Macaulay/dp/0395921473,FALSE,www.amazon.com,No,/Building-Book-Cathedral-David-Macaulay/dp/0395921473,75,47,No,amazon.com,
https://www.amazon.com/Building-Company-Creation-Entertainment-Empires/dp/0786862009,FALSE,www.amazon.com,No,/Building-Company-Creation-Entertainment-Empires/dp/0786862009,84,67,No,amazon.com,
https://www.amazon.com/Building-History-Northern-New-England/dp/1584650990,FALSE,www.amazon.com,No,/Building-History-Northern-New-England/dp/1584650990,74,76,No,amazon.com,
https://www.amazon.com/Building-land-ethic-21st-century/dp/B000SKJLMU,FALSE,www.amazon.com,No,/Building-land-ethic-21st-century/dp/B000SKJLMU,69,66,No,amazon.com,
https://www.amazon.com/Bulldog-Drummonds-Revenge-John-Barrymore/dp/B000098ZRP,FALSE,www.amazon.com,No,/Bulldog-Drummonds-Revenge-John-Barrymore/dp/B000098ZRP,77,61,No,amazon.com,
https://www.amazon.com/Bulletproof-George-Washington-Charles-Barton/dp/0925279145,FALSE,www.amazon.com,No,/Bulletproof-George-Washington-Charles-Barton/dp/0925279145,81,69,No,amazon.com,
https://www.amazon.com/Bulletstorm-Pc/dp/B003H0CBT8,FALSE,www.amazon.com,No,/Bulletstorm-Pc/dp/B003H0CBT8,51,73,No,amazon.com,
https://www.amazon.com/Bulletstorm-Xbox-360/dp/B003H0CC2O,FALSE,www.amazon.com,No,/Bulletstorm-Xbox-360/dp/B003H0CC2O,57,43,No,amazon.com,
https://www.amazon.com/Bullfrog-Featuring-Kid-Koala/dp/B00005QD7K,FALSE,www.amazon.com,No,/Bullfrog-Featuring-Kid-Koala/dp/B00005QD7K,65,49,No,amazon.com,
https://www.amazon.com/Bullshit-Repellent/dp/B0013N30BY,FALSE,www.amazon.com,No,/Bullshit-Repellent/dp/B0013N30BY,55,57,No,amazon.com,
https://www.amazon.com/Bully-Work-What-Reclaim-Dignity/dp/1570715343,FALSE,www.amazon.com,No,/Bully-Work-What-Reclaim-Dignity/dp/1570715343,68,47,No,amazon.com,
https://www.amazon.com/Bumblebees-Rescue-Garage-Transformers-Playset/dp/B00499CJSY,FALSE,www.amazon.com,No,/Bumblebees-Rescue-Garage-Transformers-Playset/dp/B00499CJSY,82,60,No,amazon.com,
https://www.amazon.com/Burn-After-Reading-Brad-Pitt/dp/B001JIE7JC,FALSE,www.amazon.com,No,/Burn-After-Reading-Brad-Pitt/dp/B001JIE7JC,65,74,No,amazon.com,
https://www.amazon.com/Burt-Bacharachs-Greatest-Hits-Bacharach/dp/B000002GDT,FALSE,www.amazon.com,No,/Burt-Bacharachs-Greatest-Hits-Bacharach/dp/B000002GDT,76,57,No,amazon.com,
https://www.amazon.com/Buster-Keaton-Follow-Genius-Recognized/dp/6301931815,FALSE,www.amazon.com,No,/Buster-Keaton-Follow-Genius-Recognized/dp/6301931815,75,68,No,amazon.com,
https://www.amazon.com/Butterflies-Francisco-Sacramento-Regions-California/dp/0520249577,FALSE,www.amazon.com,No,/Butterflies-Francisco-Sacramento-Regions-California/dp/0520249577,88,67,No,amazon.com,
https://www.amazon.com/Button-Down-Mind-Bob-Newhart/dp/B000002MSU,FALSE,www.amazon.com,No,/Button-Down-Mind-Bob-Newhart/dp/B000002MSU,65,80,No,amazon.com,
https://www.amazon.com/C-F-Voysey-Architect-Individualist/dp/0764958844,FALSE,www.amazon.com,No,/C-F-Voysey-Architect-Individualist/dp/0764958844,71,57,No,amazon.com,
https://www.amazon.com/C-L-R-James-Intellectual-Legacies-Cultural/dp/0870239074,FALSE,www.amazon.com,No,/C-L-R-James-Intellectual-Legacies-Cultural/dp/0870239074,79,63,No,amazon.com,
https://www.amazon.com/C-R-Z-Y-S%C3%A9bastien-Blouin/dp/B000B6H0OC,FALSE,www.amazon.com,No,/C-R-Z-Y-S%C3%A9bastien-Blouin/dp/B000B6H0OC,66,71,No,amazon.com,
https://www.amazon.com/CCM-Vector-Hockey-Skates-2010/dp/B004C95AI2,FALSE,www.amazon.com,No,/CCM-Vector-Hockey-Skates-2010/dp/B004C95AI2,66,58,No,amazon.com,
https://www.amazon.com/CHINESE-CHECKERS-Halma-Marble-Game/dp/B001444Z2A,FALSE,www.amazon.com,No,/CHINESE-CHECKERS-Halma-Marble-Game/dp/B001444Z2A,71,58,No,amazon.com,
https://www.amazon.com/CIB-Combat-Infantryman-Badge-ebook/dp/B0060NLFUU,FALSE,www.amazon.com,No,/CIB-Combat-Infantryman-Badge-ebook/dp/B0060NLFUU,71,63,No,amazon.com,
https://www.amazon.com/COME-SEE-Idi-smotri-Directed/dp/7885884112,FALSE,www.amazon.com,No,/COME-SEE-Idi-smotri-Directed/dp/7885884112,65,63,No,amazon.com,
https://www.amazon.com/CONSTANT-GARDENER/dp/B001LRTT76,FALSE,www.amazon.com,No,/CONSTANT-GARDENER/dp/B001LRTT76,54,57,No,amazon.com,
https://www.amazon.com/CREATURE-All-Pretty-Horses/dp/B0000859Q6,FALSE,www.amazon.com,No,/CREATURE-All-Pretty-Horses/dp/B0000859Q6,63,46,No,amazon.com,
https://www.amazon.com/Cabelas-Big-Game-Hunter-Nintendo-Wii/dp/B000SFK0L6,FALSE,www.amazon.com,No,/Cabelas-Big-Game-Hunter-Nintendo-Wii/dp/B000SFK0L6,73,55,No,amazon.com,
https://www.amazon.com/Cadillac-Records-Music-Motion-Picture/dp/B001HBVEBU,FALSE,www.amazon.com,No,/Cadillac-Records-Music-Motion-Picture/dp/B001HBVEBU,74,65,No,amazon.com,
https://www.amazon.com/Caillou-Everyday-Hero-Jaclyn-Linetsky/dp/B000CSUNKC,FALSE,www.amazon.com,No,/Caillou-Everyday-Hero-Jaclyn-Linetsky/dp/B000CSUNKC,74,66,No,amazon.com,
https://www.amazon.com/Caillou-at-Play-Bryn-McAuley/dp/B00028G4WS,FALSE,www.amazon.com,No,/Caillou-at-Play-Bryn-McAuley/dp/B00028G4WS,65,66,No,amazon.com,
https://www.amazon.com/Cains-Legacy-Building-Company-Canada/dp/0969483805,FALSE,www.amazon.com,No,/Cains-Legacy-Building-Company-Canada/dp/0969483805,73,57,No,amazon.com,
https://www.amazon.com/Cairo-Time-Patricia-Clarkson/dp/B0041KT3NK,FALSE,www.amazon.com,No,/Cairo-Time-Patricia-Clarkson/dp/B0041KT3NK,65,65,No,amazon.com,
https://www.amazon.com/Calculus-Complex-Numbers-John-Reade/dp/041530847X,FALSE,www.amazon.com,No,/Calculus-Complex-Numbers-John-Reade/dp/041530847X,72,57,No,amazon.com,
https://www.amazon.com/California-Concert-Hollywood-Palladium-Anniversary/dp/B003YM3ZHG,FALSE,www.amazon.com,No,/California-Concert-Hollywood-Palladium-Anniversary/dp/B003YM3ZHG,87,64,No,amazon.com,
https://www.amazon.com/California-Poppy-1-oz-Multi-Pack/dp/B001E0WKKI,FALSE,www.amazon.com,No,/California-Poppy-1-oz-Multi-Pack/dp/B001E0WKKI,69,79,No,amazon.com,
https://www.amazon.com/Camera-Banks-Frederick-William-Fishermen/dp/0864924410,FALSE,www.amazon.com,No,/Camera-Banks-Frederick-William-Fishermen/dp/0864924410,77,61,No,amazon.com,
https://www.amazon.com/Campus-Corpse-Jeff-East/dp/B0018JKLTM,FALSE,www.amazon.com,No,/Campus-Corpse-Jeff-East/dp/B0018JKLTM,60,69,No,amazon.com,
https://www.amazon.com/Canada-Cup-1976-Artist-Provided/dp/B000BQ7DDU,FALSE,www.amazon.com,No,/Canada-Cup-1976-Artist-Provided/dp/B000BQ7DDU,68,52,No,amazon.com,
https://www.amazon.com/Canada-Cup-1987-n/dp/B003XVYBOY,FALSE,www.amazon.com,No,/Canada-Cup-1987-n/dp/B003XVYBOY,54,60,No,amazon.com,
https://www.amazon.com/Canadian-Landscape-Paysage-Canadien-English/dp/1552095916,FALSE,www.amazon.com,No,/Canadian-Landscape-Paysage-Canadien-English/dp/1552095916,80,46,No,amazon.com,
https://www.amazon.com/Canadian-National-Railway-Railroad-History/dp/076031764X,FALSE,www.amazon.com,No,/Canadian-National-Railway-Railroad-History/dp/076031764X,79,72,No,amazon.com,
https://www.amazon.com/Canadian-Pacific-Stand-Fast-Craigellachie/dp/1550464027,FALSE,www.amazon.com,No,/Canadian-Pacific-Stand-Fast-Craigellachie/dp/1550464027,78,71,No,amazon.com,
https://www.amazon.com/Canadian-Piano-Album-Clermont-Pepin/dp/B00009XTG0,FALSE,www.amazon.com,No,/Canadian-Piano-Album-Clermont-Pepin/dp/B00009XTG0,72,70,No,amazon.com,
https://www.amazon.com/Canadian-football-biography-Introduction-Faragalli/dp/1157699960,FALSE,www.amazon.com,No,/Canadian-football-biography-Introduction-Faragalli/dp/1157699960,87,64,No,amazon.com,
https://www.amazon.com/Canadian-rock-guitarists-Mitchell-Townsend/dp/1157233279,FALSE,www.amazon.com,No,/Canadian-rock-guitarists-Mitchell-Townsend/dp/1157233279,79,79,No,amazon.com,
https://www.amazon.com/Canadiens-Legends-Montreals-Hockey-Heroes/dp/1551927314,FALSE,www.amazon.com,No,/Canadiens-Legends-Montreals-Hockey-Heroes/dp/1551927314,78,71,No,amazon.com,
https://www.amazon.com/Candy-Shop-Jan-Wahl/dp/1570915083,FALSE,www.amazon.com,No,/Candy-Shop-Jan-Wahl/dp/1570915083,56,70,No,amazon.com,
https://www.amazon.com/Cant-Breathe-Without-Connie-Johnson-Brown/dp/B0002Z9W6Q,FALSE,www.amazon.com,No,/Cant-Breathe-Without-Connie-Johnson-Brown/dp/B0002Z9W6Q,78,48,No,amazon.com,
https://www.amazon.com/Cant-Hold-Down-Christina-Aguilera/dp/B0000BZNMY,FALSE,www.amazon.com,No,/Cant-Hold-Down-Christina-Aguilera/dp/B0000BZNMY,70,70,No,amazon.com,
https://www.amazon.com/Cant-Nobody-Hold-Me-Down/dp/B00000DPDD,FALSE,www.amazon.com,No,/Cant-Nobody-Hold-Me-Down/dp/B00000DPDD,61,62,No,amazon.com,
https://www.amazon.com/Canto-Operas-Rossini-Donizetti-Bellini/dp/0931340845,FALSE,www.amazon.com,No,/Canto-Operas-Rossini-Donizetti-Bellini/dp/0931340845,75,53,No,amazon.com,
https://www.amazon.com/Cantop-Sascha-Mens-Figure-Skates/dp/B005WKKI8W,FALSE,www.amazon.com,No,/Cantop-Sascha-Mens-Figure-Skates/dp/B005WKKI8W,69,67,No,amazon.com,
https://www.amazon.com/Cape-Cod-Noir-Akashic/dp/1936070979,FALSE,www.amazon.com,No,/Cape-Cod-Noir-Akashic/dp/1936070979,58,61,No,amazon.com,
https://www.amazon.com/Capetians-France-987-1330-Jim-Bradbury/dp/1852855282,FALSE,www.amazon.com,No,/Capetians-France-987-1330-Jim-Bradbury/dp/1852855282,75,50,No,amazon.com,
https://www.amazon.com/Capricorn-One-Elliott-Gould/dp/0784011540,FALSE,www.amazon.com,No,/Capricorn-One-Elliott-Gould/dp/0784011540,64,67,No,amazon.com,
https://www.amazon.com/Captain-America-Avenger-Alan-Silvestri/dp/B0050PLTJQ,FALSE,www.amazon.com,No,/Captain-America-Avenger-Alan-Silvestri/dp/B0050PLTJQ,75,56,No,amazon.com,
https://www.amazon.com/Captain-Blood-VHS-Errol-Flynn/dp/6302120527,FALSE,www.amazon.com,No,/Captain-Blood-VHS-Errol-Flynn/dp/6302120527,66,67,No,amazon.com,
https://www.amazon.com/Captain-January-Laura-Elizabeth-Richards/dp/141911199X,FALSE,www.amazon.com,No,/Captain-January-Laura-Elizabeth-Richards/dp/141911199X,77,58,No,amazon.com,
https://www.amazon.com/Captains-Courageous-Robert-Urich/dp/630419241X,FALSE,www.amazon.com,No,/Captains-Courageous-Robert-Urich/dp/630419241X,69,69,No,amazon.com,
https://www.amazon.com/Captains-Courageous-Robert-Urich/dp/images/630419241X,FALSE,www.amazon.com,No,/Captains-Courageous-Robert-Urich/dp/images/630419241X,76,61,No,amazon.com,
https://www.amazon.com/Captains-Film-William-Shatner/dp/B005DEUEV8,FALSE,www.amazon.com,No,/Captains-Film-William-Shatner/dp/B005DEUEV8,66,68,No,amazon.com,
https://www.amazon.com/Careers-Scholars-Other-Thinkers-McGraw-Hill/dp/0071493166,FALSE,www.amazon.com,No,/Careers-Scholars-Other-Thinkers-McGraw-Hill/dp/0071493166,80,58,No,amazon.com,
https://www.amazon.com/Carex-Cast-Protector-Lower-Leg/dp/B001AFDB8W,FALSE,www.amazon.com,No,/Carex-Cast-Protector-Lower-Leg/dp/B001AFDB8W,67,72,No,amazon.com,
https://www.amazon.com/Caribou-Martine-St-Clair/dp/B001NA59OS,FALSE,www.amazon.com,No,/Caribou-Martine-St-Clair/dp/B001NA59OS,61,59,No,amazon.com,
https://www.amazon.com/Carlas-Christmas-Carols-Carla-Bley/dp/B002PJS38U,FALSE,www.amazon.com,No,/Carlas-Christmas-Carols-Carla-Bley/dp/B002PJS38U,71,53,No,amazon.com,
https://www.amazon.com/Carleton-Watkins-Doug-Nickel/dp/0810941023,FALSE,www.amazon.com,No,/Carleton-Watkins-Doug-Nickel/dp/0810941023,65,63,No,amazon.com,
https://www.amazon.com/Carlisle-vs-Army-Eisenhower-Forgotten/dp/0812977319,FALSE,www.amazon.com,No,/Carlisle-vs-Army-Eisenhower-Forgotten/dp/0812977319,74,57,No,amazon.com,
https://www.amazon.com/Carnegie-Hall-Performance-Lewis-Black/dp/B000EQ46L4,FALSE,www.amazon.com,No,/Carnegie-Hall-Performance-Lewis-Black/dp/B000EQ46L4,74,66,No,amazon.com,
https://www.amazon.com/Carole-King-Greatest-Hits-Songs/dp/B00000J2PI,FALSE,www.amazon.com,No,/Carole-King-Greatest-Hits-Songs/dp/B00000J2PI,68,66,No,amazon.com,
https://www.amazon.com/Caroline-Rhea-Friends/dp/B004K7M6YW,FALSE,www.amazon.com,No,/Caroline-Rhea-Friends/dp/B004K7M6YW,58,60,No,amazon.com,
https://www.amazon.com/Cartoon-Kat-Tun-II-You/dp/B000O78BRS,FALSE,www.amazon.com,No,/Cartoon-Kat-Tun-II-You/dp/B000O78BRS,59,50,No,amazon.com,
https://www.amazon.com/Cartoonist-Jeff-Smith-Changing-Comics/dp/B002MFF1UU,FALSE,www.amazon.com,No,/Cartoonist-Jeff-Smith-Changing-Comics/dp/B002MFF1UU,74,51,No,amazon.com,
https://www.amazon.com/Cartoons-That-Time-Forgot-Collection/dp/6305472408,FALSE,www.amazon.com,No,/Cartoons-That-Time-Forgot-Collection/dp/6305472408,73,66,No,amazon.com,
https://www.amazon.com/Cartoons-That-Time-Forgot-Collection/dp/6305472424,FALSE,www.amazon.com,No,/Cartoons-That-Time-Forgot-Collection/dp/6305472424,73,65,No,amazon.com,
https://www.amazon.com/Cartridges-World-10th-Revised-Expanded/dp/0873496051,FALSE,www.amazon.com,No,/Cartridges-World-10th-Revised-Expanded/dp/0873496051,75,65,No,amazon.com,
https://www.amazon.com/Cartridges-World-11th-Frank-Barnes/dp/0896892972,FALSE,www.amazon.com,No,/Cartridges-World-11th-Frank-Barnes/dp/0896892972,71,67,No,amazon.com,
https://www.amazon.com/Casio-DBC1500B-Mens-Watch-DBC1500B-1/dp/B000U12GFQ,FALSE,www.amazon.com,No,/Casio-DBC1500B-Mens-Watch-DBC1500B-1/dp/B000U12GFQ,73,63,No,amazon.com,
https://www.amazon.com/Cat-Fiddle-VHS-Ramon-Novarro/dp/6302593301,FALSE,www.amazon.com,No,/Cat-Fiddle-VHS-Ramon-Novarro/dp/6302593301,65,65,No,amazon.com,
https://www.amazon.com/Catalogue-Original-Etchings-Lithographs-Engravings/dp/B001B0XY9C,FALSE,www.amazon.com,No,/Catalogue-Original-Etchings-Lithographs-Engravings/dp/B001B0XY9C,87,57,No,amazon.com,
https://www.amazon.com/Catalogue-films-francais-long-metrage/dp/2905295007,FALSE,www.amazon.com,No,/Catalogue-films-francais-long-metrage/dp/2905295007,74,79,No,amazon.com,
https://www.amazon.com/Catch-Fire-Bob-Marley-Wailers/dp/B00005KB9T,FALSE,www.amazon.com,No,/Catch-Fire-Bob-Marley-Wailers/dp/B00005KB9T,66,66,No,amazon.com,
https://www.amazon.com/Catch-Fire-Derek-Luke/dp/B000LC4C24,FALSE,www.amazon.com,No,/Catch-Fire-Derek-Luke/dp/B000LC4C24,58,58,No,amazon.com,
https://www.amazon.com/Cathedral-Story-Construction-David-Macaulay/dp/0395175135,FALSE,www.amazon.com,No,/Cathedral-Story-Construction-David-Macaulay/dp/0395175135,80,50,No,amazon.com,
https://www.amazon.com/Cavemans-Valentine-George-Dawes-Green/dp/0446671517,FALSE,www.amazon.com,No,/Cavemans-Valentine-George-Dawes-Green/dp/0446671517,74,72,No,amazon.com,
